pca1,pca2,cluster
-0.828792580614089,0.8916770633368787,0
-1.017653858193842,1.4257696556571517,0
-0.8325814049659911,0.5019239747129403,0
-0.5446332007542485,0.3219695286799158,1
-0.3654101574973196,-0.5790697617998344,1
-0.2414314110541268,-1.2647158741077031,1
-1.1266522713611444,0.8394323716806832,0
0.5177544236804621,-1.791586533494456,2
0.3089357699184056,-1.1796816975253541,2
0.5878969247901227,-2.469592058588328,2
0.15627963618149768,-0.9890128287036497,2
-0.5063314100895544,0.2471972206926432,0
-0.5592888135891783,0.25141127256027646,0
0.17788803226845962,-1.6800503955883663,2
-0.09399769809869984,-0.8222519769063679,2
-0.8566100359314315,0.803855261033893,0
-0.3224343947134153,-0.3361206400412941,2
-0.5368307678126064,0.2975312859310898,2
-0.5099018246526513,-1.1547209742017244,0
-0.1876667623194453,-1.4683571895078977,2
-0.4602438552891438,-0.6078632022908854,2
-0.4857839308267977,-0.7105471606671222,2
-0.5457583478202718,-0.6789743238227722,2
-0.9247017128804791,-0.5487623036287772,0
-1.003653777131667,-0.4431971093317647,0
-0.7691896512871452,-0.41462133078879937,2
-0.5649327659504705,-1.413265607093427,2
1.2064940372630688,1.8371651272709593,0
-1.470691025274611,1.3490651247994143,0
-1.0736650998387622,-0.4011705119691363,0
-0.5720080509917629,-1.414358973173635,1
-0.6748593448951993,-1.2156125578717758,1
-1.581364811142886,0.9715226962435485,0
-1.6311259697149803,0.9632748399530198,0
-0.7161170033336453,-1.6615403113578155,1
-0.8989736619473927,-1.150859257194322,1
-0.9302576537588102,-1.2311481367530643,1
-0.8683577165394785,-1.67475384331664,1
-1.229933546700653,-0.46726076365771335,1
-1.112007187356565,-1.1293090936062613,1
-0.9150054649516839,-2.099666058963633,1
-1.1952370315920502,-1.2093278795629987,1
-1.100331582998294,-1.7816194849822395,1
-0.04263441461178312,0.21217113540498958,0
0.6409362567997582,-1.5102842651371944,2
0.07421849062944273,0.49704112521844,2
0.48474986901621786,-1.3058512128121296,2
0.4486325393950067,-1.3672952875299311,2
-0.4022720978187484,0.6030566972645511,0
-0.3665381609644673,0.2614701728380821,0
0.4206521881156123,-1.8649902197384203,2
